COD_MUNICIPIO;MES;SEXO;Muertes;MUNICIPIO
670;1;Masculino;8;SAMPUÉS
670;1;Masculino;8;SAN PEDRO
670;2;Masculino;1;SAN ROQUE
670;2;Masculino;1;SAN PABLO
670;2;Masculino;1;SAN ANDRÉS DE SOTAVENTO
670;2;Masculino;1;SAN CALIXTO
670;2;Masculino;1;SAMPUÉS
670;2;Masculino;1;SAN PEDRO
670;2;Femenino;1;SAN ROQUE
670;2;Femenino;1;SAN PABLO
670;2;Femenino;1;SAN ANDRÉS DE SOTAVENTO
670;2;Femenino;1;SAN CALIXTO
670;2;Femenino;1;SAMPUÉS
670;2;Femenino;1;SAN PEDRO
670;3;Masculino;2;SAN ROQUE
670;3;Masculino;2;SAN PABLO
670;3;Masculino;2;SAN ANDRÉS DE SOTAVENTO
670;3;Masculino;2;SAN CALIXTO
670;3;Masculino;2;SAMPUÉS
670;3;Masculino;2;SAN PEDRO
670;4;Masculino;1;SAN ROQUE
670;4;Masculino;1;SAN PABLO
670;4;Masculino;1;SAN ANDRÉS DE SOTAVENTO
670;4;Masculino;1;SAN CALIXTO
670;4;Masculino;1;SAMPUÉS
670;4;Masculino;1;SAN PEDRO
670;5;Masculino;2;SAN ROQUE
670;5;Masculino;2;SAN PABLO
670;5;Masculino;2;SAN ANDRÉS DE SOTAVENTO
670;5;Masculino;2;SAN CALIXTO
670;5;Masculino;2;SAMPUÉS
670;5;Masculino;2;SAN PEDRO
670;5;Femenino;1;SAN ROQUE
670;5;Femenino;1;SAN PABLO
670;5;Femenino;1;SAN ANDRÉS DE SOTAVENTO
670;5;Femenino;1;SAN CALIXTO
670;5;Femenino;1;SAMPUÉS
670;5;Femenino;1;SAN PEDRO
670;6;Masculino;1;SAN ROQUE
670;6;Masculino;1;SAN PABLO
670;6;Masculino;1;SAN ANDRÉS DE SOTAVENTO
670;6;Masculino;1;SAN CALIXTO
670;6;Masculino;1;SAMPUÉS
670;6;Masculino;1;SAN PEDRO
670;7;Masculino;3;SAN ROQUE
670;7;Masculino;3;SAN PABLO
670;7;Masculino;3;SAN ANDRÉS DE SOTAVENTO
670;7;Masculino;3;SAN CALIXTO
670;7;Masculino;3;SAMPUÉS
670;7;Masculino;3;SAN PEDRO
670;8;Masculino;6;SAN ROQUE
670;8;Masculino;6;SAN PABLO
670;8;Masculino;6;SAN ANDRÉS DE SOTAVENTO
670;8;Masculino;6;SAN CALIXTO
670;8;Masculino;6;SAMPUÉS
670;8;Masculino;6;SAN PEDRO
670;9;Masculino;3;SAN ROQUE
670;9;Masculino;3;SAN PABLO
670;9;Masculino;3;SAN ANDRÉS DE SOTAVENTO
670;9;Masculino;3;SAN CALIXTO
670;9;Masculino;3;SAMPUÉS
670;9;Masculino;3;SAN PEDRO
670;9;Femenino;1;SAN ROQUE
670;9;Femenino;1;SAN PABLO
670;9;Femenino;1;SAN ANDRÉS DE SOTAVENTO
670;9;Femenino;1;SAN CALIXTO
670;9;Femenino;1;SAMPUÉS
670;9;Femenino;1;SAN PEDRO
670;10;Masculino;8;SAN ROQUE
670;10;Masculino;8;SAN PABLO
670;10;Masculino;8;SAN ANDRÉS DE SOTAVENTO
670;10;Masculino;8;SAN CALIXTO
670;10;Masculino;8;SAMPUÉS
670;10;Masculino;8;SAN PEDRO
670;11;Masculino;5;SAN ROQUE
670;11;Masculino;5;SAN PABLO
670;11;Masculino;5;SAN ANDRÉS DE SOTAVENTO
670;11;Masculino;5;SAN CALIXTO
670;11;Masculino;5;SAMPUÉS
670;11;Masculino;5;SAN PEDRO
670;11;Femenino;1;SAN ROQUE
670;11;Femenino;1;SAN PABLO
670;11;Femenino;1;SAN ANDRÉS DE SOTAVENTO
670;11;Femenino;1;SAN CALIXTO
670;11;Femenino;1;SAMPUÉS
670;11;Femenino;1;SAN PEDRO
670;12;Masculino;6;SAN ROQUE
670;12;Masculino;6;SAN PABLO
670;12;Masculino;6;SAN ANDRÉS DE SOTAVENTO
670;12;Masculino;6;SAN CALIXTO
670;12;Masculino;6;SAMPUÉS
670;12;Masculino;6;SAN PEDRO
671;3;Masculino;1;SALDAÑA
671;7;Masculino;1;SALDAÑA
671;12;Femenino;1;SALDAÑA
672;2;Masculino;2;SAN ANTERO
672;3;Masculino;3;SAN ANTERO
672;4;Masculino;1;SAN ANTERO
672;7;Masculino;1;SAN ANTERO
672;10;Masculino;1;SAN ANTERO
672;11;Masculino;2;SAN ANTERO
673;6;Masculino;1;SANTA CATALINA
673;6;Masculino;1;SAN CAYETANO
673;6;Masculino;1;SAN BENITO
673;11;Masculino;1;SANTA CATALINA
673;11;Masculino;1;SAN CAYETANO
673;11;Masculino;1;SAN BENITO
673;12;Masculino;1;SANTA CATALINA
673;12;Masculino;1;SAN CAYETANO
673;12;Masculino;1;SAN BENITO
674;3;Masculino;2;SAN VICENTE FERRER
674;4;Masculino;1;SAN VICENTE FERRER
674;4;Femenino;1;SAN VICENTE FERRER
674;7;Masculino;1;SAN VICENTE FERRER
674;8;Masculino;1;SAN VICENTE FERRER
675;1;Masculino;1;SANTA LUCÍA
675;1;Masculino;1;SAN BERNARDO DEL VIENTO
675;1;Masculino;1;SALAMINA
675;1;Masculino;1;SAN ANTONIO
675;3;Masculino;1;SANTA LUCÍA
675;3;Masculino;1;SAN BERNARDO DEL VIENTO
675;3;Masculino;1;SALAMINA
675;3;Masculino;1;SAN ANTONIO
675;5;Masculino;1;SANTA LUCÍA
675;5;Masculino;1;SAN BERNARDO DEL VIENTO
675;5;Masculino;1;SALAMINA
675;5;Masculino;1;SAN ANTONIO
675;6;Masculino;1;SANTA LUCÍA
675;6;Masculino;1;SAN BERNARDO DEL VIENTO
675;6;Masculino;1;SALAMINA
675;6;Masculino;1;SAN ANTONIO
675;8;Masculino;1;SANTA LUCÍA
675;8;Masculino;1;SAN BERNARDO DEL VIENTO
675;8;Masculino;1;SALAMINA
675;8;Masculino;1;SAN ANTONIO
675;11;Masculino;1;SANTA LUCÍA
675;11;Masculino;1;SAN BERNARDO DEL VIENTO
675;11;Masculino;1;SALAMINA
675;11;Masculino;1;SAN ANTONIO
675;12;Femenino;1;SANTA LUCÍA
675;12;Femenino;1;SAN BERNARDO DEL VIENTO
675;12;Femenino;1;SALAMINA
675;12;Femenino;1;SAN ANTONIO
676;5;Masculino;1;SAN MIGUEL DE SEMA
676;5;Masculino;1;SANTA MARÍA
676;6;Masculino;1;SAN MIGUEL DE SEMA
676;6;Masculino;1;SANTA MARÍA
678;2;Femenino;1;SAN CARLOS
678;2;Femenino;1;SAMANIEGO
678;2;Femenino;1;SAN BENITO ABAD
678;2;Femenino;1;SAN LUIS
678;4;Masculino;5;SAN CARLOS
678;4;Masculino;5;SAMANIEGO
678;4;Masculino;5;SAN BENITO ABAD
678;4;Masculino;5;SAN LUIS
678;5;Masculino;7;SAN CARLOS
678;5;Masculino;7;SAMANIEGO
678;5;Masculino;7;SAN BENITO ABAD
678;5;Masculino;7;SAN LUIS
678;5;Femenino;1;SAN CARLOS
678;5;Femenino;1;SAMANIEGO
678;5;Femenino;1;SAN BENITO ABAD
678;5;Femenino;1;SAN LUIS
678;6;Masculino;4;SAN CARLOS
678;6;Masculino;4;SAMANIEGO
678;6;Masculino;4;SAN BENITO ABAD
678;6;Masculino;4;SAN LUIS
678;7;Masculino;1;SAN CARLOS
678;7;Masculino;1;SAMANIEGO
678;7;Masculino;1;SAN BENITO ABAD
678;7;Masculino;1;SAN LUIS
678;7;Femenino;1;SAN CARLOS
678;7;Femenino;1;SAMANIEGO
678;7;Femenino;1;SAN BENITO ABAD
678;7;Femenino;1;SAN LUIS
678;8;Masculino;2;SAN CARLOS
678;8;Masculino;2;SAMANIEGO
678;8;Masculino;2;SAN BENITO ABAD
678;8;Masculino;2;SAN LUIS
678;9;Masculino;6;SAN CARLOS
678;9;Masculino;6;SAMANIEGO
678;9;Masculino;6;SAN BENITO ABAD
678;9;Masculino;6;SAN LUIS
678;10;Masculino;2;SAN CARLOS
678;10;Masculino;2;SAMANIEGO
678;10;Masculino;2;SAN BENITO ABAD
678;10;Masculino;2;SAN LUIS
678;11;Masculino;1;SAN CARLOS
678;11;Masculino;1;SAMANIEGO
678;11;Masculino;1;SAN BENITO ABAD
678;11;Masculino;1;SAN LUIS
678;12;Masculino;6;SAN CARLOS
678;12;Masculino;6;SAMANIEGO
678;12;Masculino;6;SAN BENITO ABAD
678;12;Masculino;6;SAN LUIS
678;12;Femenino;1;SAN CARLOS
678;12;Femenino;1;SAMANIEGO
678;12;Femenino;1;SAN BENITO ABAD
678;12;Femenino;1;SAN LUIS
679;1;Masculino;2;SANTA BÁRBARA
679;1;Masculino;2;SAN GIL
679;3;Masculino;2;SANTA BÁRBARA
679;3;Masculino;2;SAN GIL
679;4;Masculino;1;SANTA BÁRBARA
679;4;Masculino;1;SAN GIL
679;5;Masculino;1;SANTA BÁRBARA
679;5;Masculino;1;SAN GIL
679;5;Femenino;1;SANTA BÁRBARA
679;5;Femenino;1;SAN GIL
679;6;Masculino;1;SANTA BÁRBARA
679;6;Masculino;1;SAN GIL
679;6;Femenino;1;SANTA BÁRBARA
679;6;Femenino;1;SAN GIL
679;7;Masculino;1;SANTA BÁRBARA
679;7;Masculino;1;SAN GIL
679;8;Masculino;1;SANTA BÁRBARA
679;8;Masculino;1;SAN GIL
679;9;Masculino;2;SANTA BÁRBARA
679;9;Masculino;2;SAN GIL
679;10;Masculino;1;SANTA BÁRBARA
679;10;Masculino;1;SAN GIL
679;11;Masculino;1;SANTA BÁRBARA
679;11;Masculino;1;SAN GIL
679;12;Masculino;6;SANTA BÁRBARA
679;12;Masculino;6;SAN GIL
679;12;Femenino;1;SANTA BÁRBARA
679;12;Femenino;1;SAN GIL
680;4;Masculino;1;SAN CARLOS DE GUAROA
680;4;Masculino;1;SANTIAGO
680;9;Masculino;1;SAN CARLOS DE GUAROA
680;9;Masculino;1;SANTIAGO
680;12;Masculino;1;SAN CARLOS DE GUAROA
680;12;Masculino;1;SANTIAGO
680;12;Femenino;1;SAN CARLOS DE GUAROA
680;12;Femenino;1;SANTIAGO
681;3;Masculino;1;SAN PABLO DE BORBUR
682;1;Masculino;1;SAN JOSÉ DE URÉ
682;1;Masculino;1;SANTA ROSA DE CABAL
682;1;Masculino;1;SAN JOAQUÍN
682;2;Masculino;3;SAN JOSÉ DE URÉ
682;2;Masculino;3;SANTA ROSA DE CABAL
682;2;Masculino;3;SAN JOAQUÍN
682;3;Masculino;7;SAN JOSÉ DE URÉ
682;3;Masculino;7;SANTA ROSA DE CABAL
682;3;Masculino;7;SAN JOAQUÍN
682;4;Masculino;3;SAN JOSÉ DE URÉ
682;4;Masculino;3;SANTA ROSA DE CABAL
682;4;Masculino;3;SAN JOAQUÍN
682;4;Femenino;1;SAN JOSÉ DE URÉ
682;4;Femenino;1;SANTA ROSA DE CABAL
682;4;Femenino;1;SAN JOAQUÍN
682;5;Masculino;5;SAN JOSÉ DE URÉ
682;5;Masculino;5;SANTA ROSA DE CABAL
682;5;Masculino;5;SAN JOAQUÍN
682;6;Masculino;1;SAN JOSÉ DE URÉ
682;6;Masculino;1;SANTA ROSA DE CABAL
682;6;Masculino;1;SAN JOAQUÍN
682;7;Masculino;4;SAN JOSÉ DE URÉ
682;7;Masculino;4;SANTA ROSA DE CABAL
682;7;Masculino;4;SAN JOAQUÍN
682;8;Masculino;5;SAN JOSÉ DE URÉ
682;8;Masculino;5;SANTA ROSA DE CABAL
682;8;Masculino;5;SAN JOAQUÍN
682;10;Masculino;1;SAN JOSÉ DE URÉ
682;10;Masculino;1;SANTA ROSA DE CABAL
682;10;Masculino;1;SAN JOAQUÍN
682;11;Masculino;4;SAN JOSÉ DE URÉ
682;11;Masculino;4;SANTA ROSA DE CABAL
682;11;Masculino;4;SAN JOAQUÍN
682;11;Femenino;1;SAN JOSÉ DE URÉ
682;11;Femenino;1;SANTA ROSA DE CABAL
682;11;Femenino;1;SAN JOAQUÍN
683;1;Masculino;1;SANTA ROSA
683;1;Masculino;1;SAN JUAN DE ARAMA
683;1;Masculino;1;SANDONÁ
683;7;Masculino;1;SANTA ROSA
683;7;Masculino;1;SAN JUAN DE ARAMA
683;7;Masculino;1;SANDONÁ
683;9;Masculino;1;SANTA ROSA
683;9;Masculino;1;SAN JUAN DE ARAMA
683;9;Masculino;1;SANDONÁ
683;12;Masculino;2;SANTA ROSA
683;12;Masculino;2;SAN JUAN DE ARAMA
683;12;Masculino;2;SANDONÁ
685;1;Masculino;1;SANTO TOMÁS
685;1;Masculino;1;SAN BERNARDO
685;10;Masculino;1;SANTO TOMÁS
685;10;Masculino;1;SAN BERNARDO
686;1;Masculino;1;SANTA ROSA DE OSOS
686;1;Masculino;1;SANTANA
686;1;Masculino;1;SAN PELAYO
686;3;Masculino;3;SANTA ROSA DE OSOS
686;3;Masculino;3;SANTANA
686;3;Masculino;3;SAN PELAYO
686;4;Masculino;3;SANTA ROSA DE OSOS
686;4;Masculino;3;SANTANA
686;4;Masculino;3;SAN PELAYO
686;5;Femenino;1;SANTA ROSA DE OSOS
686;5;Femenino;1;SANTANA
686;5;Femenino;1;SAN PELAYO
686;6;Masculino;1;SANTA ROSA DE OSOS
686;6;Masculino;1;SANTANA
686;6;Masculino;1;SAN PELAYO
686;7;Masculino;1;SANTA ROSA DE OSOS
686;7;Masculino;1;SANTANA
686;7;Masculino;1;SAN PELAYO
686;7;Femenino;1;SANTA ROSA DE OSOS
686;7;Femenino;1;SANTANA
686;7;Femenino;1;SAN PELAYO
686;8;Masculino;4;SANTA ROSA DE OSOS
686;8;Masculino;4;SANTANA
686;8;Masculino;4;SAN PELAYO
686;9;Masculino;3;SANTA ROSA DE OSOS
686;9;Masculino;3;SANTANA
686;9;Masculino;3;SAN PELAYO
686;10;Masculino;1;SANTA ROSA DE OSOS
686;10;Masculino;1;SANTANA
686;10;Masculino;1;SAN PELAYO
686;11;Masculino;2;SANTA ROSA DE OSOS
686;11;Masculino;2;SANTANA
686;11;Masculino;2;SAN PELAYO
686;12;Masculino;8;SANTA ROSA DE OSOS
686;12;Masculino;8;SANTANA
686;12;Masculino;8;SAN PELAYO
686;12;Femenino;1;SANTA ROSA DE OSOS
686;12;Femenino;1;SANTANA
686;12;Femenino;1;SAN PELAYO
687;5;Masculino;1;SAN LORENZO
687;5;Masculino;1;SANTUARIO
687;5;Femenino;1;SAN LORENZO
687;5;Femenino;1;SANTUARIO
687;6;Masculino;2;SAN LORENZO
687;6;Masculino;2;SANTUARIO
687;9;Masculino;1;SAN LORENZO
687;9;Masculino;1;SANTUARIO
687;10;Masculino;3;SAN LORENZO
687;10;Masculino;3;SANTUARIO
688;1;Masculino;1;SANTA ROSA DEL SUR
688;2;Masculino;1;SANTA ROSA DEL SUR
688;4;Masculino;1;SANTA ROSA DEL SUR
688;4;Femenino;1;SANTA ROSA DEL SUR
688;5;Masculino;1;SANTA ROSA DEL SUR
688;6;Masculino;2;SANTA ROSA DEL SUR
688;8;Masculino;2;SANTA ROSA DEL SUR
688;8;Femenino;1;SANTA ROSA DEL SUR
688;9;Masculino;1;SANTA ROSA DEL SUR
688;12;Masculino;1;SANTA ROSA DEL SUR
688;12;Femenino;1;SANTA ROSA DEL SUR
689;1;Masculino;1;SAN MARTÍN
689;1;Masculino;1;SAN VICENTE DE CHUCURÍ
689;2;Masculino;1;SAN MARTÍN
689;2;Masculino;1;SAN VICENTE DE CHUCURÍ
689;4;Masculino;1;SAN MARTÍN
689;4;Masculino;1;SAN VICENTE DE CHUCURÍ
689;6;Masculino;1;SAN MARTÍN
689;6;Masculino;1;SAN VICENTE DE CHUCURÍ
689;7;Femenino;1;SAN MARTÍN
689;7;Femenino;1;SAN VICENTE DE CHUCURÍ
689;8;Masculino;1;SAN MARTÍN
689;8;Masculino;1;SAN VICENTE DE CHUCURÍ
689;12;Masculino;1;SAN MARTÍN
689;12;Masculino;1;SAN VICENTE DE CHUCURÍ
690;1;Masculino;1;SANTO DOMINGO
690;1;Masculino;1;SANTA MARÍA
690;1;Masculino;1;SALENTO
690;4;Masculino;2;SANTO DOMINGO
690;4;Masculino;2;SANTA MARÍA
690;4;Masculino;2;SALENTO
690;7;Masculino;1;SANTO DOMINGO
690;7;Masculino;1;SANTA MARÍA
690;7;Masculino;1;SALENTO
690;8;Masculino;1;SANTO DOMINGO
690;8;Masculino;1;SANTA MARÍA
690;8;Masculino;1;SALENTO
690;9;Masculino;1;SANTO DOMINGO
690;9;Masculino;1;SANTA MARÍA
690;9;Masculino;1;SALENTO
690;10;Masculino;2;SANTO DOMINGO
690;10;Masculino;2;SANTA MARÍA
690;10;Masculino;2;SALENTO
692;2;Femenino;1;SAN SEBASTIÁN DE BUENAVISTA
693;3;Masculino;2;SANTA ROSA DE VITERBO
693;3;Masculino;2;SAN PABLO
693;4;Masculino;2;SANTA ROSA DE VITERBO
693;4;Masculino;2;SAN PABLO
693;5;Masculino;2;SANTA ROSA DE VITERBO
693;5;Masculino;2;SAN PABLO
693;11;Masculino;1;SANTA ROSA DE VITERBO
693;11;Masculino;1;SAN PABLO
696;2;Femenino;1;SANTA SOFÍA
696;2;Femenino;1;SANTA BÁRBARA
696;10;Masculino;1;SANTA SOFÍA
696;10;Masculino;1;SANTA BÁRBARA
697;2;Masculino;1;EL SANTUARIO
697;4;Masculino;1;EL SANTUARIO
698;1;Masculino;5;SANTANDER DE QUILICHAO
698;2;Masculino;9;SANTANDER DE QUILICHAO
698;3;Masculino;9;SANTANDER DE QUILICHAO
698;3;Femenino;1;SANTANDER DE QUILICHAO
698;4;Masculino;6;SANTANDER DE QUILICHAO
698;4;Femenino;1;SANTANDER DE QUILICHAO
698;5;Masculino;10;SANTANDER DE QUILICHAO
698;5;Femenino;3;SANTANDER DE QUILICHAO
698;6;Masculino;5;SANTANDER DE QUILICHAO
698;7;Masculino;15;SANTANDER DE QUILICHAO
698;8;Masculino;14;SANTANDER DE QUILICHAO
698;8;Femenino;3;SANTANDER DE QUILICHAO
698;9;Masculino;12;SANTANDER DE QUILICHAO
698;10;Masculino;17;SANTANDER DE QUILICHAO
698;11;Masculino;15;SANTANDER DE QUILICHAO
698;12;Masculino;9;SANTANDER DE QUILICHAO
698;12;Femenino;1;SANTANDER DE QUILICHAO
699;10;Masculino;2;SANTACRUZ
699;11;Masculino;1;SANTACRUZ
701;3;Masculino;1;SANTA ROSA
701;5;Masculino;1;SANTA ROSA
701;10;Masculino;2;SANTA ROSA
702;4;Femenino;1;SAN JUAN DE BETULIA
702;7;Masculino;1;SAN JUAN DE BETULIA
702;8;Masculino;2;SAN JUAN DE BETULIA
702;9;Masculino;2;SAN JUAN DE BETULIA
702;11;Masculino;2;SAN JUAN DE BETULIA
703;4;Masculino;1;SAN ZENÓN
703;5;Masculino;1;SAN ZENÓN
707;3;Masculino;2;SANTA ANA
707;4;Femenino;1;SANTA ANA
707;12;Masculino;1;SANTA ANA
708;3;Masculino;1;SAN MARCOS
708;3;Femenino;1;SAN MARCOS
708;4;Masculino;4;SAN MARCOS
708;6;Masculino;2;SAN MARCOS
708;11;Masculino;2;SAN MARCOS
708;12;Masculino;1;SAN MARCOS
710;1;Masculino;1;SAN ALBERTO
711;1;Masculino;1;VISTAHERMOSA
711;4;Masculino;2;VISTAHERMOSA
711;5;Masculino;2;VISTAHERMOSA
711;8;Femenino;2;VISTAHERMOSA
711;9;Masculino;2;VISTAHERMOSA
711;12;Masculino;1;VISTAHERMOSA
713;1;Masculino;4;SAN ONOFRE
713;1;Femenino;1;SAN ONOFRE
713;3;Masculino;4;SAN ONOFRE
713;4;Masculino;1;SAN ONOFRE
713;5;Masculino;1;SAN ONOFRE
713;6;Masculino;1;SAN ONOFRE
713;7;Masculino;2;SAN ONOFRE
713;8;Masculino;3;SAN ONOFRE
713;9;Masculino;1;SAN ONOFRE
713;11;Masculino;4;SAN ONOFRE
713;12;Masculino;2;SAN ONOFRE
717;8;Masculino;1;SAN PEDRO
717;9;Masculino;1;SAN PEDRO
720;1;Masculino;1;SATIVANORTE
720;1;Masculino;1;SANTA BÁRBARA DE PINTO
720;1;Masculino;1;SAPUYES
720;1;Masculino;1;SARDINATA
720;1;Masculino;1;SANTA HELENA DEL OPÓN
720;2;Masculino;1;SATIVANORTE
720;2;Masculino;1;SANTA BÁRBARA DE PINTO
720;2;Masculino;1;SAPUYES
720;2;Masculino;1;SARDINATA
720;2;Masculino;1;SANTA HELENA DEL OPÓN
720;3;Masculino;6;SATIVANORTE
720;3;Masculino;6;SANTA BÁRBARA DE PINTO
720;3;Masculino;6;SAPUYES
720;3;Masculino;6;SARDINATA
720;3;Masculino;6;SANTA HELENA DEL OPÓN
720;3;Femenino;1;SATIVANORTE
720;3;Femenino;1;SANTA BÁRBARA DE PINTO
720;3;Femenino;1;SAPUYES
720;3;Femenino;1;SARDINATA
720;3;Femenino;1;SANTA HELENA DEL OPÓN
720;4;Masculino;1;SATIVANORTE
720;4;Masculino;1;SANTA BÁRBARA DE PINTO
720;4;Masculino;1;SAPUYES
720;4;Masculino;1;SARDINATA
720;4;Masculino;1;SANTA HELENA DEL OPÓN
720;4;Femenino;2;SATIVANORTE
720;4;Femenino;2;SANTA BÁRBARA DE PINTO
720;4;Femenino;2;SAPUYES
720;4;Femenino;2;SARDINATA
720;4;Femenino;2;SANTA HELENA DEL OPÓN
720;5;Masculino;1;SATIVANORTE
720;5;Masculino;1;SANTA BÁRBARA DE PINTO
720;5;Masculino;1;SAPUYES
720;5;Masculino;1;SARDINATA
720;5;Masculino;1;SANTA HELENA DEL OPÓN
720;6;Masculino;1;SATIVANORTE
720;6;Masculino;1;SANTA BÁRBARA DE PINTO
720;6;Masculino;1;SAPUYES
720;6;Masculino;1;SARDINATA
720;6;Masculino;1;SANTA HELENA DEL OPÓN
720;8;Masculino;1;SATIVANORTE
720;8;Masculino;1;SANTA BÁRBARA DE PINTO
720;8;Masculino;1;SAPUYES
720;8;Masculino;1;SARDINATA
720;8;Masculino;1;SANTA HELENA DEL OPÓN
720;9;Masculino;2;SATIVANORTE
720;9;Masculino;2;SANTA BÁRBARA DE PINTO
720;9;Masculino;2;SAPUYES
720;9;Masculino;2;SARDINATA
720;9;Masculino;2;SANTA HELENA DEL OPÓN
720;12;Masculino;1;SATIVANORTE
720;12;Masculino;1;SANTA BÁRBARA DE PINTO
720;12;Masculino;1;SAPUYES
720;12;Masculino;1;SARDINATA
720;12;Masculino;1;SANTA HELENA DEL OPÓN
736;1;Masculino;14;SEGOVIA
736;1;Masculino;14;SARAVENA
736;1;Masculino;14;SESQUILÉ
736;1;Masculino;14;SEVILLA
736;1;Femenino;1;SEGOVIA
736;1;Femenino;1;SARAVENA
736;1;Femenino;1;SESQUILÉ
736;1;Femenino;1;SEVILLA
736;2;Masculino;14;SEGOVIA
736;2;Masculino;14;SARAVENA
736;2;Masculino;14;SESQUILÉ
736;2;Masculino;14;SEVILLA
736;3;Masculino;10;SEGOVIA
736;3;Masculino;10;SARAVENA
736;3;Masculino;10;SESQUILÉ
736;3;Masculino;10;SEVILLA
736;3;Femenino;1;SEGOVIA
736;3;Femenino;1;SARAVENA
736;3;Femenino;1;SESQUILÉ
736;3;Femenino;1;SEVILLA
736;3;No Definido;1;SEGOVIA
736;3;No Definido;1;SARAVENA
736;3;No Definido;1;SESQUILÉ
736;3;No Definido;1;SEVILLA
736;4;Masculino;6;SEGOVIA
736;4;Masculino;6;SARAVENA
736;4;Masculino;6;SESQUILÉ
736;4;Masculino;6;SEVILLA
736;4;Femenino;1;SEGOVIA
736;4;Femenino;1;SARAVENA
736;4;Femenino;1;SESQUILÉ
736;4;Femenino;1;SEVILLA
736;5;Masculino;12;SEGOVIA
736;5;Masculino;12;SARAVENA
736;5;Masculino;12;SESQUILÉ
736;5;Masculino;12;SEVILLA
736;6;Masculino;11;SEGOVIA
736;6;Masculino;11;SARAVENA
736;6;Masculino;11;SESQUILÉ
736;6;Masculino;11;SEVILLA
736;6;Femenino;1;SEGOVIA
736;6;Femenino;1;SARAVENA
736;6;Femenino;1;SESQUILÉ
736;6;Femenino;1;SEVILLA
736;7;Masculino;12;SEGOVIA
736;7;Masculino;12;SARAVENA
736;7;Masculino;12;SESQUILÉ
736;7;Masculino;12;SEVILLA
736;8;Masculino;16;SEGOVIA
736;8;Masculino;16;SARAVENA
736;8;Masculino;16;SESQUILÉ
736;8;Masculino;16;SEVILLA
736;9;Masculino;18;SEGOVIA
736;9;Masculino;18;SARAVENA
736;9;Masculino;18;SESQUILÉ
736;9;Masculino;18;SEVILLA
736;10;Masculino;4;SEGOVIA
736;10;Masculino;4;SARAVENA
736;10;Masculino;4;SESQUILÉ
736;10;Masculino;4;SEVILLA
736;11;Masculino;5;SEGOVIA
736;11;Masculino;5;SARAVENA
736;11;Masculino;5;SESQUILÉ
736;11;Masculino;5;SEVILLA
736;11;Femenino;1;SEGOVIA
736;11;Femenino;1;SARAVENA
736;11;Femenino;1;SESQUILÉ
736;11;Femenino;1;SEVILLA
736;12;Masculino;17;SEGOVIA
736;12;Masculino;17;SARAVENA
736;12;Masculino;17;SESQUILÉ
736;12;Masculino;17;SEVILLA
736;12;Femenino;4;SEGOVIA
736;12;Femenino;4;SARAVENA
736;12;Femenino;4;SESQUILÉ
736;12;Femenino;4;SEVILLA
740;5;Masculino;1;SIACHOQUE
740;5;Masculino;1;SIBATÉ
740;9;Masculino;1;SIACHOQUE
740;9;Masculino;1;SIBATÉ
740;11;Masculino;1;SIACHOQUE
740;11;Masculino;1;SIBATÉ
742;3;Masculino;1;SAN LUIS DE SINCÉ
742;3;Femenino;1;SAN LUIS DE SINCÉ
742;6;Masculino;1;SAN LUIS DE SINCÉ
743;1;Masculino;2;SILVIA
743;1;Masculino;2;SILVANIA
743;1;Masculino;2;SILOS
743;2;Masculino;1;SILVIA
743;2;Masculino;1;SILVANIA
743;2;Masculino;1;SILOS
743;3;Femenino;1;SILVIA
743;3;Femenino;1;SILVANIA
743;3;Femenino;1;SILOS
743;5;Femenino;1;SILVIA
743;5;Femenino;1;SILVANIA
743;5;Femenino;1;SILOS
743;10;Masculino;1;SILVIA
743;10;Masculino;1;SILVANIA
743;10;Masculino;1;SILOS
743;11;Masculino;1;SILVIA
743;11;Masculino;1;SILVANIA
743;11;Masculino;1;SILOS
743;12;Masculino;1;SILVIA
743;12;Masculino;1;SILVANIA
743;12;Masculino;1;SILOS
743;12;Femenino;1;SILVIA
743;12;Femenino;1;SILVANIA
743;12;Femenino;1;SILOS
744;2;Masculino;1;SIMITÍ
744;2;Femenino;1;SIMITÍ
744;5;Masculino;1;SIMITÍ
744;7;Masculino;1;SIMITÍ
745;9;Femenino;1;SIMIJACA
745;9;Femenino;1;SITIONUEVO
745;12;Masculino;1;SIMIJACA
745;12;Masculino;1;SITIONUEVO
749;10;Masculino;1;SIBUNDOY
749;10;Femenino;1;SIBUNDOY
749;12;Masculino;1;SIBUNDOY
750;2;Masculino;1;SAN DIEGO
750;9;Masculino;1;SAN DIEGO
750;10;Masculino;2;SAN DIEGO
750;11;Masculino;2;SAN DIEGO
753;1;Masculino;1;SOATÁ
753;1;Masculino;1;SAN VICENTE DEL CAGUÁN
753;2;Masculino;14;SOATÁ
753;2;Masculino;14;SAN VICENTE DEL CAGUÁN
753;2;Femenino;1;SOATÁ
753;2;Femenino;1;SAN VICENTE DEL CAGUÁN
753;3;Masculino;4;SOATÁ
753;3;Masculino;4;SAN VICENTE DEL CAGUÁN
753;4;Masculino;4;SOATÁ
753;4;Masculino;4;SAN VICENTE DEL CAGUÁN
753;5;Masculino;4;SOATÁ
753;5;Masculino;4;SAN VICENTE DEL CAGUÁN
753;6;Masculino;3;SOATÁ
753;6;Masculino;3;SAN VICENTE DEL CAGUÁN
753;6;Femenino;1;SOATÁ
